date,series_id,source,value,frequency,unit
2011-07-31,wb_arg_gdp_growth,World Bank,6.00395169280579,M,Annual percent
2011-07-31,wb_us_gdp_growth,World Bank,1.56440685763506,M,Annual percent
2011-08-31,datos_emae_index,datos.gob.ar,147.03400580717494,M,Index base 2004
2011-08-31,wb_arg_gdp_growth,World Bank,6.00395169280579,M,Annual percent
2011-08-31,wb_us_gdp_growth,World Bank,1.56440685763506,M,Annual percent
2011-09-30,datos_emae_index,datos.gob.ar,148.33141761781013,M,Index base 2004
2011-09-30,wb_arg_gdp_growth,World Bank,6.00395169280579,M,Annual percent
2011-09-30,wb_us_gdp_growth,World Bank,1.56440685763506,M,Annual percent
2011-10-31,datos_emae_index,datos.gob.ar,147.3113417104877,M,Index base 2004
2011-10-31,wb_arg_gdp_growth,World Bank,6.00395169280579,M,Annual percent
2011-10-31,wb_us_gdp_growth,World Bank,1.56440685763506,M,Annual percent
2011-11-30,datos_emae_index,datos.gob.ar,147.23847219737678,M,Index base 2004
2011-11-30,wb_arg_gdp_growth,World Bank,6.00395169280579,M,Annual percent
2011-11-30,wb_us_gdp_growth,World Bank,1.56440685763506,M,Annual percent
2011-12-31,datos_emae_index,datos.gob.ar,147.7338214955385,M,Index base 2004
2011-12-31,wb_arg_gdp_growth,World Bank,6.00395169280579,M,Annual percent
2011-12-31,wb_us_gdp_growth,World Bank,1.56440685763506,M,Annual percent
2012-01-31,datos_emae_index,datos.gob.ar,147.8559693613351,M,Index base 2004
2012-01-31,wb_arg_gdp_growth,World Bank,-1.0264204544321,M,Annual percent
2012-01-31,wb_us_gdp_growth,World Bank,2.28911338669843,M,Annual percent
2012-02-29,datos_emae_index,datos.gob.ar,144.77709170672904,M,Index base 2004
2012-02-29,wb_arg_gdp_growth,World Bank,-1.0264204544321,M,Annual percent
2012-02-29,wb_us_gdp_growth,World Bank,2.28911338669843,M,Annual percent
2012-03-31,datos_emae_index,datos.gob.ar,145.43070490162145,M,Index base 2004
2012-03-31,wb_arg_gdp_growth,World Bank,-1.0264204544321,M,Annual percent
2012-03-31,wb_us_gdp_growth,World Bank,2.28911338669843,M,Annual percent
2012-04-30,datos_emae_index,datos.gob.ar,141.8819174970838,M,Index base 2004
2012-04-30,wb_arg_gdp_growth,World Bank,-1.0264204544321,M,Annual percent
2012-04-30,wb_us_gdp_growth,World Bank,2.28911338669843,M,Annual percent
2012-05-31,datos_emae_index,datos.gob.ar,140.1757564338779,M,Index base 2004
2012-05-31,wb_arg_gdp_growth,World Bank,-1.0264204544321,M,Annual percent
2012-05-31,wb_us_gdp_growth,World Bank,2.28911338669843,M,Annual percent
2012-06-30,datos_emae_index,datos.gob.ar,140.7160087246282,M,Index base 2004
2012-06-30,wb_arg_gdp_growth,World Bank,-1.0264204544321,M,Annual percent
2012-06-30,wb_us_gdp_growth,World Bank,2.28911338669843,M,Annual percent
2012-07-31,datos_emae_index,datos.gob.ar,144.7921147929355,M,Index base 2004
2012-07-31,wb_arg_gdp_growth,World Bank,-1.0264204544321,M,Annual percent
2012-07-31,wb_us_gdp_growth,World Bank,2.28911338669843,M,Annual percent
2012-08-31,datos_emae_index,datos.gob.ar,145.0538220177045,M,Index base 2004
2012-08-31,wb_arg_gdp_growth,World Bank,-1.0264204544321,M,Annual percent
2012-08-31,wb_us_gdp_growth,World Bank,2.28911338669843,M,Annual percent
2012-09-30,datos_emae_index,datos.gob.ar,146.28218885481385,M,Index base 2004
2012-09-30,wb_arg_gdp_growth,World Bank,-1.0264204544321,M,Annual percent
2012-09-30,wb_us_gdp_growth,World Bank,2.28911338669843,M,Annual percent
2012-10-31,datos_emae_index,datos.gob.ar,147.13613399526875,M,Index base 2004
2012-10-31,wb_arg_gdp_growth,World Bank,-1.0264204544321,M,Annual percent
2012-10-31,wb_us_gdp_growth,World Bank,2.28911338669843,M,Annual percent
2012-11-30,datos_emae_index,datos.gob.ar,146.9756233578256,M,Index base 2004
2012-11-30,wb_arg_gdp_growth,World Bank,-1.0264204544321,M,Annual percent
2012-11-30,wb_us_gdp_growth,World Bank,2.28911338669843,M,Annual percent
2012-12-31,datos_emae_index,datos.gob.ar,149.09324162919378,M,Index base 2004
2012-12-31,wb_arg_gdp_growth,World Bank,-1.0264204544321,M,Annual percent
2012-12-31,wb_us_gdp_growth,World Bank,2.28911338669843,M,Annual percent
2013-01-31,datos_emae_index,datos.gob.ar,145.76363050837108,M,Index base 2004
2013-01-31,wb_arg_gdp_growth,World Bank,2.40532378079436,M,Annual percent
2013-01-31,wb_us_gdp_growth,World Bank,2.11783009790057,M,Annual percent
