date,bcra_badlar,bcra_official_fx,bcra_policy_rate,bcra_reserves,datos_cpi_index,datos_emae_index,datos_inflation_mom,wb_arg_gdp_growth,wb_us_gdp_growth,bcra_official_fx_mom,bcra_reserves_mom,datos_emae_mom,bcra_badlar_lag1,bcra_official_fx_lag1,bcra_policy_rate_lag1,bcra_reserves_lag1,datos_cpi_index_lag1,datos_emae_index_lag1,datos_inflation_mom_lag1,wb_arg_gdp_growth_lag1,wb_us_gdp_growth_lag1,bcra_official_fx_mom_lag1,bcra_reserves_mom_lag1,datos_emae_mom_lag1
2015-03-31,20.903125,8.88,,31490.0,,147.5954769869366,,2.73115982828944,2.94555045227337,1.0238907849829504,0.06355258976802336,-0.3201056430501392,20.663194444444443,8.79,,31470.0,,148.06945567017044,,2.73115982828944,2.94555045227337,1.0344827586206806,0.05723006486073601,2.6316496562045266
2015-04-30,20.815625,8.96,,33909.0,,149.55921531766373,,2.73115982828944,2.94555045227337,0.9009009009008917,7.6818037472213385,1.330486794592578,20.903125,8.88,,31490.0,,147.5954769869366,,2.73115982828944,2.94555045227337,1.0238907849829504,0.06355258976802336,-0.3201056430501392
2015-05-31,20.25986842105263,9.05,,33283.0,,149.8489987601663,,2.73115982828944,2.94555045227337,1.0044642857142794,-1.8461175499130067,0.1937583330368975,20.815625,8.96,,33909.0,,149.55921531766373,,2.73115982828944,2.94555045227337,0.9009009009008917,7.6818037472213385,1.330486794592578
2015-06-30,20.477272727272727,9.15,,33851.0,,150.6503295162577,,2.73115982828944,2.94555045227337,1.104972375690605,1.7065769311660706,0.5347588323722618,20.25986842105263,9.05,,33283.0,,149.8489987601663,,2.73115982828944,2.94555045227337,1.0044642857142794,-1.8461175499130067,0.1937583330368975
2015-07-31,20.744318181818183,9.26,,33943.0,,150.50570593375858,,2.73115982828944,2.94555045227337,1.2021857923497192,0.27177926796844165,-0.09599951288756792,20.477272727272727,9.15,,33851.0,,150.6503295162577,,2.73115982828944,2.94555045227337,1.104972375690605,1.7065769311660706,0.5347588323722618
2015-08-31,20.978125,9.37,,33606.0,,150.3687465985983,,2.73115982828944,2.94555045227337,1.1879049676025932,-0.9928409392216397,-0.09099943042727432,20.744318181818183,9.26,,33943.0,,150.50570593375858,,2.73115982828944,2.94555045227337,1.2021857923497192,0.27177926796844165,-0.09599951288756792
2015-09-30,21.18465909090909,9.5,,33257.0,,149.01527537473825,,2.73115982828944,2.94555045227337,1.3874066168623411,-1.0385050288638897,-0.9001014203257829,20.978125,9.37,,33606.0,,150.3687465985983,,2.73115982828944,2.94555045227337,1.1879049676025932,-0.9928409392216397,-0.09099943042727432
2015-10-31,21.601190476190474,9.61,,26970.0,,149.29173590947838,,2.73115982828944,2.94555045227337,1.157894736842091,-18.90429082599152,0.18552496315891176,21.18465909090909,9.5,,33257.0,,149.01527537473825,,2.73115982828944,2.94555045227337,1.3874066168623411,-1.0385050288638897,-0.9001014203257829
2015-11-30,23.42763157894737,9.76,,25615.0,,148.57475579405212,,2.73115982828944,2.94555045227337,1.5608740894901274,-5.024100852799407,-0.4802543898752676,21.601190476190474,9.61,,26970.0,,149.29173590947838,,2.73115982828944,2.94555045227337,1.157894736842091,-18.90429082599152,0.18552496315891176
2015-12-31,27.34375,13.4,33.0,25563.0,,146.94654383853768,,2.73115982828944,2.94555045227337,37.295081967213115,-0.2030060511419074,-1.0958873509921196,23.42763157894737,9.76,,25615.0,,148.57475579405212,,2.73115982828944,2.94555045227337,1.5608740894901274,-5.024100852799407,-0.4802543898752676
